age,ed,employ,address,income,debtinc,creddebt,othdebt,Inadimplente
52.000000,4.000000,13.000000,17.000000,234.000000,7.700000,7.387380,10.630620,0.000000
28.000000,1.000000,2.000000,2.000000,17.000000,2.500000,0.199325,0.225675,1.000000
38.000000,3.000000,15.000000,18.000000,63.000000,13.400000,5.090526,3.351474,0.000000
33.000000,2.000000,10.000000,4.000000,26.000000,3.100000,0.030628,0.775372,0.000000
39.000000,2.000000,9.000000,12.000000,32.000000,6.600000,1.429824,0.682176,0.000000
47.000000,3.000000,23.000000,11.000000,115.000000,4.000000,0.653200,3.946800,0.000000
36.000000,2.000000,11.000000,8.000000,49.000000,1.300000,0.272636,0.364364,0.000000
29.000000,3.000000,7.000000,2.000000,84.000000,13.600000,6.911520,4.512480,1.000000
48.000000,4.000000,14.000000,10.000000,59.000000,16.500000,4.935645,4.799355,1.000000
38.000000,3.000000,12.000000,18.000000,64.000000,5.800000,0.894592,2.817408,0.000000
46.000000,2.000000,9.000000,26.000000,15.000000,4.300000,0.014835,0.630165,0.000000
27.000000,3.000000,5.000000,4.000000,42.000000,19.900000,2.707992,5.650008,1.000000
54.000000,1.000000,18.000000,34.000000,114.000000,8.500000,3.294600,6.395400,0.000000
27.000000,4.000000,0.000000,0.000000,25.000000,12.700000,1.419225,1.755775,1.000000
23.000000,1.000000,1.000000,0.000000,17.000000,1.600000,0.011696,0.260304,0.000000
41.000000,1.000000,23.000000,2.000000,91.000000,13.700000,0.573482,11.893518,0.000000
24.000000,1.000000,3.000000,5.000000,15.000000,11.300000,0.072885,1.622115,1.000000
28.000000,1.000000,9.000000,0.000000,22.000000,27.700000,5.283498,0.810502,1.000000
26.000000,1.000000,0.000000,0.000000,14.000000,10.500000,0.255780,1.214220,0.000000
24.000000,1.000000,8.000000,0.000000,17.000000,5.600000,0.569296,0.382704,1.000000
49.000000,2.000000,22.000000,4.000000,79.000000,7.300000,0.288350,5.478650,0.000000
28.000000,2.000000,3.000000,1.000000,36.000000,8.600000,0.383904,2.712096,0.000000
38.000000,1.000000,6.000000,17.000000,18.000000,13.000000,0.131040,2.208960,0.000000
33.000000,2.000000,2.000000,9.000000,37.000000,4.500000,0.834165,0.830835,0.000000
26.000000,1.000000,8.000000,4.000000,25.000000,4.700000,0.210325,0.964675,0.000000
36.000000,1.000000,9.000000,1.000000,40.000000,9.800000,1.975680,1.944320,0.000000
37.000000,3.000000,16.000000,14.000000,50.000000,36.600000,7.320000,10.980000,1.000000
25.000000,4.000000,0.000000,1.000000,18.000000,33.400000,2.801592,3.210408,1.000000
29.000000,1.000000,9.000000,2.000000,33.000000,4.800000,0.693792,0.890208,0.000000
27.000000,2.000000,8.000000,4.000000,38.000000,6.900000,0.364458,2.257542,0.000000
45.000000,1.000000,17.000000,0.000000,62.000000,15.000000,2.436600,6.863400,0.000000
37.000000,1.000000,9.000000,8.000000,57.000000,5.500000,1.357455,1.777545,0.000000
29.000000,2.000000,3.000000,6.000000,26.000000,6.100000,0.537654,1.048346,1.000000
51.000000,1.000000,10.000000,1.000000,44.000000,13.200000,4.960032,0.847968,1.000000
22.000000,3.000000,0.000000,0.000000,23.000000,8.400000,0.372876,1.559124,1.000000
30.000000,4.000000,7.000000,10.000000,30.000000,15.700000,0.263760,4.446240,0.000000
31.000000,1.000000,7.000000,2.000000,20.000000,12.300000,0.110700,2.349300,0.000000
28.000000,1.000000,2.000000,0.000000,18.000000,14.800000,1.939392,0.724608,1.000000
35.000000,1.000000,10.000000,16.000000,39.000000,5.700000,0.217854,2.005146,0.000000
25.000000,4.000000,1.000000,1.000000,34.000000,8.500000,0.132940,2.757060,1.000000
32.000000,2.000000,5.000000,0.000000,28.000000,14.800000,2.594144,1.549856,1.000000
33.000000,1.000000,2.000000,10.000000,24.000000,9.600000,1.041408,1.262592,0.000000
28.000000,2.000000,3.000000,4.000000,41.000000,25.100000,5.896743,4.394257,1.000000
46.000000,3.000000,4.000000,17.000000,73.000000,5.400000,2.223288,1.718712,0.000000
41.000000,1.000000,24.000000,12.000000,83.000000,14.000000,6.588540,5.031460,0.000000
42.000000,2.000000,11.000000,5.000000,73.000000,6.800000,2.869192,2.094808,0.000000
41.000000,4.000000,9.000000,13.000000,47.000000,5.000000,0.437100,1.912900,0.000000
26.000000,1.000000,3.000000,5.000000,29.000000,25.700000,2.526567,4.926433,1.000000
47.000000,1.000000,27.000000,8.000000,113.000000,9.200000,2.380684,8.015316,0.000000
29.000000,1.000000,1.000000,3.000000,18.000000,25.600000,1.981440,2.626560,1.000000
34.000000,1.000000,3.000000,14.000000,36.000000,4.700000,0.624348,1.067652,0.000000
36.000000,1.000000,7.000000,2.000000,43.000000,6.200000,1.039740,1.626260,0.000000
38.000000,2.000000,7.000000,4.000000,64.000000,3.000000,0.650880,1.269120,0.000000
41.000000,2.000000,4.000000,14.000000,26.000000,19.200000,1.472640,3.519360,1.000000
46.000000,1.000000,9.000000,23.000000,31.000000,13.800000,1.617084,2.660916,0.000000
40.000000,3.000000,3.000000,15.000000,55.000000,16.500000,1.751475,7.323525,1.000000
44.000000,2.000000,17.000000,0.000000,129.000000,2.500000,0.551475,2.673525,0.000000
35.000000,3.000000,10.000000,15.000000,39.000000,10.400000,1.602120,2.453880,0.000000
36.000000,1.000000,20.000000,15.000000,60.000000,5.400000,1.056240,2.183760,0.000000
28.000000,2.000000,0.000000,3.000000,30.000000,4.800000,0.120960,1.319040,1.000000
29.000000,2.000000,6.000000,7.000000,18.000000,5.100000,0.449820,0.468180,1.000000
23.000000,2.000000,3.000000,3.000000,22.000000,11.400000,1.274064,1.233936,1.000000
41.000000,2.000000,7.000000,17.000000,63.000000,15.400000,4.637556,5.064444,0.000000
25.000000,1.000000,1.000000,1.000000,19.000000,6.900000,0.190095,1.120905,0.000000
45.000000,2.000000,2.000000,19.000000,29.000000,5.400000,0.443178,1.122822,0.000000
48.000000,2.000000,30.000000,14.000000,148.000000,7.200000,3.974688,6.681312,0.000000
38.000000,1.000000,18.000000,7.000000,45.000000,7.000000,0.535500,2.614500,0.000000
29.000000,1.000000,6.000000,4.000000,46.000000,5.400000,1.169964,1.314036,0.000000
42.000000,4.000000,15.000000,8.000000,186.000000,3.600000,2.403864,4.292136,0.000000
31.000000,1.000000,11.000000,12.000000,47.000000,10.900000,2.863757,2.259243,0.000000
40.000000,1.000000,3.000000,13.000000,23.000000,6.900000,0.409446,1.177554,0.000000
26.000000,1.000000,2.000000,6.000000,21.000000,19.800000,1.022868,3.135132,0.000000
25.000000,1.000000,6.000000,6.000000,22.000000,20.200000,2.261996,2.182004,0.000000
53.000000,4.000000,7.000000,11.000000,61.000000,7.900000,1.874591,2.944409,0.000000
50.000000,3.000000,18.000000,27.000000,102.000000,14.100000,5.781564,8.600436,0.000000
47.000000,1.000000,31.000000,9.000000,136.000000,23.100000,14.231448,17.184552,1.000000
23.000000,1.000000,1.000000,0.000000,21.000000,8.400000,1.210104,0.553896,1.000000
37.000000,3.000000,12.000000,8.000000,83.000000,4.100000,0.319882,3.083118,0.000000
41.000000,1.000000,24.000000,15.000000,100.000000,11.500000,5.060000,6.440000,0.000000
28.000000,2.000000,0.000000,7.000000,29.000000,13.300000,2.148349,1.708651,1.000000
31.000000,1.000000,7.000000,11.000000,41.000000,30.700000,2.995706,9.591294,1.000000
41.000000,2.000000,6.000000,1.000000,19.000000,6.300000,0.124488,1.072512,0.000000
36.000000,1.000000,7.000000,17.000000,40.000000,9.900000,1.694880,2.265120,0.000000
41.000000,1.000000,1.000000,16.000000,19.000000,4.400000,0.241604,0.594396,0.000000
53.000000,2.000000,16.000000,31.000000,44.000000,5.600000,1.333024,1.130976,0.000000
31.000000,2.000000,6.000000,5.000000,25.000000,11.500000,2.331625,0.543375,0.000000
28.000000,2.000000,5.000000,6.000000,25.000000,2.900000,0.338575,0.386425,0.000000
48.000000,1.000000,28.000000,25.000000,70.000000,12.000000,4.334400,4.065600,0.000000
23.000000,2.000000,0.000000,1.000000,42.000000,3.900000,1.018836,0.619164,1.000000
31.000000,1.000000,11.000000,6.000000,34.000000,6.800000,0.298248,2.013752,0.000000
27.000000,1.000000,6.000000,6.000000,43.000000,4.900000,0.882833,1.224167,0.000000
43.000000,1.000000,11.000000,17.000000,37.000000,1.300000,0.179894,0.301106,0.000000
29.000000,2.000000,5.000000,7.000000,28.000000,18.700000,2.125816,3.110184,0.000000
53.000000,1.000000,6.000000,7.000000,27.000000,6.400000,0.594432,1.133568,1.000000
38.000000,1.000000,4.000000,9.000000,19.000000,13.600000,1.245488,1.338512,0.000000
30.000000,1.000000,12.000000,10.000000,38.000000,8.500000,0.171190,3.058810,0.000000
28.000000,3.000000,2.000000,0.000000,20.000000,9.400000,0.233120,1.646880,1.000000
36.000000,1.000000,11.000000,2.000000,33.000000,32.500000,1.265550,9.459450,0.000000
48.000000,1.000000,15.000000,5.000000,60.000000,2.100000,0.321300,0.938700,0.000000
31.000000,1.000000,12.000000,9.000000,24.000000,6.600000,0.441936,1.142064,0.000000
35.000000,1.000000,16.000000,10.000000,57.000000,10.500000,1.143135,4.841865,0.000000
50.000000,1.000000,4.000000,4.000000,23.000000,12.500000,0.140875,2.734125,0.000000
42.000000,2.000000,12.000000,9.000000,55.000000,15.000000,2.532750,5.717250,0.000000
40.000000,1.000000,2.000000,3.000000,28.000000,7.100000,0.184884,1.803116,0.000000
37.000000,2.000000,0.000000,13.000000,31.000000,0.900000,0.118017,0.160983,1.000000
31.000000,3.000000,6.000000,8.000000,54.000000,2.800000,0.402192,1.109808,0.000000
38.000000,1.000000,11.000000,13.000000,35.000000,8.000000,1.265600,1.534400,0.000000
35.000000,1.000000,15.000000,1.000000,77.000000,10.600000,5.501188,2.660812,0.000000
44.000000,1.000000,24.000000,10.000000,101.000000,5.600000,2.992024,2.663976,0.000000
44.000000,2.000000,21.000000,14.000000,113.000000,13.200000,3.192024,11.723976,0.000000
33.000000,1.000000,0.000000,12.000000,23.000000,0.900000,0.077418,0.129582,0.000000
35.000000,1.000000,7.000000,14.000000,29.000000,4.900000,0.264306,1.156694,0.000000
36.000000,3.000000,10.000000,4.000000,43.000000,13.000000,0.961480,4.628520,0.000000
23.000000,2.000000,3.000000,4.000000,24.000000,6.300000,0.551880,0.960120,0.000000
27.000000,1.000000,0.000000,7.000000,18.000000,12.800000,0.582912,1.721088,0.000000
34.000000,1.000000,6.000000,1.000000,20.000000,1.200000,0.042480,0.197520,0.000000
35.000000,1.000000,0.000000,5.000000,34.000000,11.100000,1.369962,2.404038,1.000000
24.000000,2.000000,4.000000,4.000000,20.000000,3.700000,0.324120,0.415880,0.000000
48.000000,1.000000,30.000000,8.000000,101.000000,6.400000,1.874560,4.589440,0.000000
26.000000,2.000000,8.000000,1.000000,40.000000,11.800000,0.443680,4.276320,0.000000
40.000000,1.000000,6.000000,9.000000,36.000000,2.100000,0.390852,0.365148,1.000000
34.000000,1.000000,9.000000,8.000000,48.000000,9.300000,0.419616,4.044384,0.000000
35.000000,1.000000,17.000000,4.000000,42.000000,3.000000,0.093240,1.166760,0.000000
30.000000,1.000000,7.000000,2.000000,33.000000,25.400000,1.165098,7.216902,1.000000
20.000000,1.000000,4.000000,0.000000,14.000000,9.700000,0.200984,1.157016,1.000000
36.000000,4.000000,1.000000,17.000000,30.000000,11.500000,0.324300,3.125700,0.000000
21.000000,1.000000,1.000000,1.000000,16.000000,6.300000,0.141120,0.866880,0.000000
34.000000,1.000000,18.000000,10.000000,53.000000,10.500000,0.840315,4.724685,0.000000
35.000000,1.000000,7.000000,5.000000,39.000000,16.100000,1.701609,4.577391,1.000000
35.000000,3.000000,1.000000,4.000000,20.000000,7.900000,0.853200,0.726800,0.000000
34.000000,1.000000,10.000000,1.000000,33.000000,10.300000,2.501664,0.897336,1.000000
33.000000,1.000000,12.000000,12.000000,68.000000,10.800000,1.365984,5.978016,0.000000
30.000000,1.000000,4.000000,2.000000,18.000000,10.700000,0.227268,1.698732,0.000000
24.000000,2.000000,0.000000,5.000000,16.000000,7.300000,0.024528,1.143472,0.000000
47.000000,1.000000,31.000000,8.000000,253.000000,7.200000,9.308376,8.907624,0.000000
53.000000,1.000000,0.000000,26.000000,27.000000,28.900000,2.754459,5.048541,1.000000
22.000000,3.000000,0.000000,2.000000,20.000000,4.700000,0.219020,0.720980,0.000000
48.000000,2.000000,6.000000,1.000000,66.000000,12.100000,2.315940,5.670060,0.000000
36.000000,2.000000,6.000000,15.000000,27.000000,4.600000,0.262062,0.979938,1.000000
29.000000,2.000000,6.000000,4.000000,21.000000,11.500000,0.369495,2.045505,0.000000
33.000000,1.000000,15.000000,3.000000,32.000000,7.600000,0.491264,1.940736,0.000000
45.000000,1.000000,19.000000,22.000000,77.000000,8.400000,2.302608,4.165392,0.000000
37.000000,1.000000,12.000000,14.000000,44.000000,14.700000,2.994684,3.473316,0.000000
36.000000,1.000000,16.000000,13.000000,32.000000,10.900000,0.544128,2.943872,
50.000000,1.000000,6.000000,27.000000,21.000000,12.900000,1.316574,1.392426,
40.000000,1.000000,9.000000,9.000000,33.000000,17.000000,4.880700,0.729300,
31.000000,1.000000,5.000000,7.000000,23.000000,2.000000,0.046000,0.414000,
29.000000,1.000000,4.000000,0.000000,24.000000,7.800000,0.866736,1.005264,
25.000000,2.000000,1.000000,3.000000,14.000000,9.900000,0.232848,1.153152,
34.000000,1.000000,4.000000,3.000000,28.000000,9.400000,1.058064,1.573936,
50.000000,1.000000,30.000000,8.000000,150.000000,32.500000,13.552500,35.197500,
27.000000,1.000000,5.000000,5.000000,26.000000,1.200000,0.130416,0.181584,
31.000000,4.000000,7.000000,12.000000,97.000000,6.000000,1.827480,3.992520,
45.000000,1.000000,8.000000,25.000000,27.000000,2.600000,0.415584,0.286416,
35.000000,1.000000,10.000000,8.000000,28.000000,1.300000,0.109928,0.254072,
47.000000,2.000000,27.000000,7.000000,107.000000,6.100000,1.638277,4.888723,
50.000000,3.000000,25.000000,7.000000,94.000000,5.300000,1.733736,3.248264,
37.000000,2.000000,15.000000,11.000000,108.000000,11.800000,5.250528,7.493472,
46.000000,1.000000,7.000000,6.000000,41.000000,23.400000,0.585234,9.008766,
26.000000,4.000000,1.000000,5.000000,92.000000,13.000000,6.506240,5.453760,
33.000000,1.000000,16.000000,12.000000,46.000000,8.100000,2.399544,1.326456,
43.000000,1.000000,8.000000,0.000000,32.000000,19.000000,1.234240,4.845760,
49.000000,2.000000,14.000000,26.000000,63.000000,15.800000,0.935676,9.018324,
44.000000,1.000000,2.000000,15.000000,22.000000,9.600000,1.091904,1.020096,
32.000000,1.000000,12.000000,10.000000,33.000000,11.200000,0.794640,2.901360,
38.000000,1.000000,5.000000,4.000000,20.000000,1.500000,0.091500,0.208500,
52.000000,1.000000,33.000000,23.000000,139.000000,5.600000,2.288496,5.495504,
35.000000,1.000000,10.000000,3.000000,24.000000,21.300000,1.083744,4.028256,
33.000000,4.000000,4.000000,12.000000,22.000000,5.500000,0.566280,0.643720,
35.000000,1.000000,11.000000,12.000000,77.000000,4.700000,1.100176,2.518824,
34.000000,2.000000,9.000000,3.000000,40.000000,1.600000,0.373760,0.266240,
39.000000,1.000000,19.000000,16.000000,53.000000,3.700000,0.190217,1.770783,
31.000000,1.000000,8.000000,4.000000,27.000000,5.400000,0.673596,0.784404,
37.000000,1.000000,5.000000,11.000000,27.000000,9.400000,0.418770,2.119230,
44.000000,1.000000,19.000000,9.000000,40.000000,10.900000,0.344440,4.015560,
30.000000,1.000000,1.000000,1.000000,27.000000,12.300000,1.275264,2.045736,
37.000000,1.000000,18.000000,9.000000,58.000000,10.300000,2.867520,3.106480,
35.000000,1.000000,11.000000,9.000000,40.000000,2.900000,0.571880,0.588120,
43.000000,1.000000,4.000000,11.000000,26.000000,7.100000,0.751322,1.094678,
26.000000,1.000000,0.000000,5.000000,17.000000,5.000000,0.141950,0.708050,
35.000000,1.000000,13.000000,4.000000,42.000000,17.600000,0.768768,6.623232,
24.000000,1.000000,4.000000,0.000000,19.000000,11.000000,1.185030,0.904970,
24.000000,1.000000,4.000000,1.000000,23.000000,4.900000,0.242305,0.884695,
26.000000,3.000000,3.000000,1.000000,40.000000,10.800000,1.896480,2.423520,
34.000000,1.000000,10.000000,12.000000,48.000000,5.100000,0.264384,2.183616,
44.000000,4.000000,18.000000,23.000000,78.000000,1.000000,0.564720,0.215280,
46.000000,1.000000,9.000000,6.000000,72.000000,5.000000,0.828000,2.772000,
40.000000,1.000000,17.000000,5.000000,55.000000,11.400000,2.125530,4.144470,
37.000000,4.000000,2.000000,1.000000,29.000000,15.400000,2.782318,1.683682,
35.000000,3.000000,5.000000,13.000000,30.000000,10.600000,1.526400,1.653600,
46.000000,2.000000,18.000000,18.000000,55.000000,4.400000,0.418660,2.001340,
40.000000,3.000000,5.000000,18.000000,28.000000,10.000000,1.262800,1.537200,
48.000000,2.000000,21.000000,14.000000,86.000000,1.200000,0.145512,0.886488,
53.000000,1.000000,33.000000,25.000000,324.000000,7.000000,7.053480,15.626520,
45.000000,3.000000,9.000000,0.000000,84.000000,13.100000,1.276464,9.727536,
32.000000,3.000000,6.000000,12.000000,22.000000,6.700000,0.384714,1.089286,
43.000000,1.000000,15.000000,21.000000,62.000000,9.400000,0.693532,5.134468,
29.000000,2.000000,3.000000,9.000000,32.000000,9.000000,1.071360,1.808640,
47.000000,2.000000,7.000000,24.000000,49.000000,0.900000,0.253575,0.187425,
21.000000,2.000000,1.000000,0.000000,17.000000,10.500000,0.555135,1.229865,
30.000000,1.000000,0.000000,2.000000,20.000000,5.400000,0.622080,0.457920,
25.000000,3.000000,3.000000,2.000000,54.000000,7.400000,1.162836,2.833164,
27.000000,1.000000,6.000000,2.000000,52.000000,13.800000,1.901640,5.274360,
36.000000,1.000000,4.000000,17.000000,25.000000,4.000000,0.144000,0.856000,
35.000000,1.000000,12.000000,3.000000,30.000000,15.400000,1.898820,2.721180,
33.000000,1.000000,11.000000,6.000000,35.000000,15.900000,0.506415,5.058585,
21.000000,3.000000,0.000000,1.000000,41.000000,19.500000,2.366520,5.628480,
44.000000,1.000000,18.000000,0.000000,61.000000,10.800000,2.806488,3.781512,
37.000000,1.000000,19.000000,7.000000,38.000000,13.500000,2.590650,2.539350,
27.000000,1.000000,5.000000,7.000000,26.000000,6.800000,0.548080,1.219920,
37.000000,2.000000,11.000000,11.000000,47.000000,9.600000,1.597248,2.914752,
48.000000,2.000000,9.000000,22.000000,44.000000,5.900000,2.133912,0.462088,
30.000000,1.000000,4.000000,2.000000,21.000000,3.500000,0.228585,0.506415,
22.000000,4.000000,0.000000,1.000000,25.000000,12.200000,1.491450,1.558550,
39.000000,2.000000,18.000000,18.000000,47.000000,7.600000,1.564536,2.007464,
26.000000,1.000000,5.000000,6.000000,18.000000,15.500000,0.574740,2.215260,
29.000000,2.000000,9.000000,8.000000,30.000000,21.700000,3.645600,2.864400,
47.000000,1.000000,29.000000,20.000000,169.000000,2.200000,0.349492,3.368508,
33.000000,2.000000,5.000000,2.000000,37.000000,8.400000,1.028748,2.079252,
23.000000,2.000000,2.000000,2.000000,48.000000,7.500000,0.511200,3.088800,
25.000000,2.000000,5.000000,5.000000,35.000000,16.500000,1.969275,3.805725,
34.000000,1.000000,4.000000,6.000000,23.000000,5.600000,0.616952,0.671048,
56.000000,1.000000,19.000000,26.000000,66.000000,3.300000,0.847242,1.330758,
32.000000,1.000000,7.000000,10.000000,23.000000,9.800000,0.861028,1.392972,
27.000000,3.000000,0.000000,4.000000,50.000000,14.700000,1.043700,6.306300,
41.000000,2.000000,6.000000,7.000000,36.000000,13.900000,1.486188,3.517812,
30.000000,1.000000,8.000000,11.000000,27.000000,20.300000,3.743523,1.737477,
38.000000,4.000000,13.000000,2.000000,126.000000,13.700000,7.612542,9.649458,
31.000000,1.000000,6.000000,1.000000,45.000000,7.300000,0.584730,2.700270,
37.000000,3.000000,16.000000,8.000000,75.000000,0.100000,0.022050,0.052950,
30.000000,2.000000,2.000000,2.000000,26.000000,3.800000,0.248976,0.739024,
44.000000,2.000000,8.000000,18.000000,43.000000,5.000000,0.554700,1.595300,
25.000000,2.000000,5.000000,3.000000,42.000000,15.500000,3.365670,3.144330,
33.000000,2.000000,10.000000,2.000000,54.000000,3.000000,0.119880,1.500120,
25.000000,1.000000,3.000000,5.000000,31.000000,8.100000,0.881361,1.629639,
45.000000,1.000000,14.000000,26.000000,46.000000,5.100000,1.262148,1.083852,
23.000000,1.000000,6.000000,2.000000,15.000000,12.700000,1.375410,0.529590,
43.000000,1.000000,24.000000,22.000000,254.000000,7.700000,7.001764,12.556236,
38.000000,2.000000,12.000000,14.000000,40.000000,5.100000,0.897600,1.142400,
24.000000,1.000000,1.000000,4.000000,16.000000,7.200000,0.877824,0.274176,
29.000000,2.000000,2.000000,4.000000,16.000000,10.500000,0.433440,1.246560,
40.000000,1.000000,23.000000,16.000000,81.000000,10.900000,0.997677,7.831323,
47.000000,1.000000,3.000000,1.000000,21.000000,15.400000,0.067914,3.166086,
24.000000,1.000000,1.000000,5.000000,16.000000,9.200000,0.185472,1.286528,
35.000000,2.000000,0.000000,6.000000,35.000000,12.400000,2.382660,1.957340,
38.000000,1.000000,1.000000,9.000000,42.000000,9.100000,0.890526,2.931474,
48.000000,1.000000,10.000000,0.000000,70.000000,28.200000,10.679340,9.060660,
35.000000,2.000000,12.000000,12.000000,64.000000,15.000000,1.449600,8.150400,
27.000000,1.000000,11.000000,1.000000,21.000000,11.400000,0.914508,1.479492,
47.000000,3.000000,16.000000,7.000000,266.000000,2.000000,2.191840,3.128160,
31.000000,1.000000,3.000000,5.000000,16.000000,32.300000,3.064624,2.103376,
30.000000,1.000000,12.000000,4.000000,40.000000,7.000000,1.248800,1.551200,
29.000000,2.000000,10.000000,3.000000,61.000000,6.200000,0.798002,2.983998,
26.000000,4.000000,1.000000,6.000000,64.000000,23.300000,7.754240,7.157760,
38.000000,1.000000,21.000000,17.000000,65.000000,16.800000,2.533440,8.386560,
45.000000,1.000000,7.000000,17.000000,29.000000,6.100000,0.739442,1.029558,
29.000000,1.000000,3.000000,10.000000,23.000000,9.300000,1.103724,1.035276,
52.000000,1.000000,17.000000,4.000000,73.000000,8.700000,1.054266,5.296734,
24.000000,1.000000,1.000000,0.000000,20.000000,4.100000,0.324720,0.495280,
33.000000,2.000000,8.000000,13.000000,27.000000,9.800000,1.645812,1.000188,
38.000000,2.000000,0.000000,18.000000,21.000000,4.600000,0.612444,0.353556,
26.000000,1.000000,0.000000,2.000000,15.000000,5.400000,0.385560,0.424440,
26.000000,1.000000,2.000000,5.000000,22.000000,6.400000,0.236544,1.171456,
35.000000,1.000000,16.000000,0.000000,37.000000,17.200000,4.212968,2.151032,
43.000000,1.000000,9.000000,8.000000,66.000000,8.800000,2.340624,3.467376,
45.000000,3.000000,8.000000,1.000000,140.000000,13.900000,4.183900,15.276100,
24.000000,1.000000,5.000000,1.000000,46.000000,3.800000,0.529644,1.218356,
44.000000,3.000000,7.000000,16.000000,78.000000,10.500000,3.153150,5.036850,
29.000000,2.000000,0.000000,7.000000,23.000000,8.000000,1.242000,0.598000,
22.000000,2.000000,0.000000,0.000000,14.000000,17.100000,0.241794,2.152206,
38.000000,1.000000,16.000000,8.000000,37.000000,8.600000,0.082732,3.099268,
46.000000,1.000000,6.000000,19.000000,30.000000,17.600000,1.415040,3.864960,
46.000000,4.000000,7.000000,16.000000,73.000000,1.100000,0.555676,0.247324,
32.000000,1.000000,13.000000,11.000000,25.000000,7.500000,0.596250,1.278750,
39.000000,3.000000,16.000000,10.000000,126.000000,6.800000,1.405152,7.162848,
40.000000,2.000000,15.000000,19.000000,138.000000,4.100000,1.222128,4.435872,
47.000000,1.000000,16.000000,19.000000,110.000000,12.600000,5.821200,8.038800,
28.000000,1.000000,10.000000,1.000000,42.000000,8.600000,1.047480,2.564520,
36.000000,1.000000,19.000000,8.000000,45.000000,12.100000,0.920205,4.524795,
41.000000,2.000000,13.000000,1.000000,93.000000,14.700000,9.542358,4.128642,
31.000000,2.000000,12.000000,8.000000,44.000000,9.600000,1.867008,2.356992,
39.000000,1.000000,20.000000,8.000000,116.000000,4.100000,2.240076,2.515924,
37.000000,1.000000,4.000000,10.000000,24.000000,14.200000,0.419184,2.988816,
35.000000,2.000000,11.000000,1.000000,62.000000,32.400000,9.702504,10.385496,
35.000000,4.000000,10.000000,12.000000,45.000000,8.500000,1.040400,2.784600,
51.000000,4.000000,15.000000,30.000000,26.000000,13.600000,2.011984,1.524016,
36.000000,1.000000,5.000000,2.000000,27.000000,7.000000,0.723870,1.166130,
23.000000,1.000000,3.000000,4.000000,13.000000,3.100000,0.045539,0.357461,
34.000000,1.000000,12.000000,15.000000,32.000000,2.700000,0.239328,0.624672,
32.000000,2.000000,12.000000,11.000000,116.000000,5.700000,4.026708,2.585292,
48.000000,1.000000,13.000000,11.000000,38.000000,10.800000,0.722304,3.381696,
35.000000,2.000000,1.000000,11.000000,24.000000,7.800000,0.417456,1.454544,
37.000000,1.000000,20.000000,13.000000,41.000000,12.900000,0.899130,4.389870,
